306,5,2016-12-07,15,1,20,14,0,0,0,0,0,0,0,0,0,0,,,
307,5,2016-12-07,12,18,3,2,0,0,0,0,0,0,0,0,0,0,,,
308,5,2016-12-07,15,20,13,14,0,0,0,0,0,0,0,0,0,0,,,
309,4,2016-12-09,14,20,17,3,0,0,0,0,0,0,0,0,0,0,,,
310,4,2016-12-12,1,20,22,3,0,0,0,0,0,0,0,0,0,0,,,
311,4,2016-12-13,3,14,20,17,0,0,0,0,0,0,0,0,0,0,,,
312,4,2016-12-15,20,3,17,14,0,0,0,0,0,0,0,0,0,0,,,
313,4,2017-01-03,2,12,17,3,0,0,0,0,0,0,0,0,0,0,,,
314,4,2017-01-04,12,14,3,1,0,0,0,0,0,0,0,0,0,0,,,
315,5,2017-01-04,14,1,15,3,0,0,0,0,0,0,0,0,0,0,,,
316,1,2017-01-05,14,20,19,12,0,0,0,0,0,0,0,0,0,0,,,
317,4,2017-01-06,20,14,15,3,0,0,0,0,0,0,0,0,0,0,,,
318,4,2017-01-06,1,12,2,17,0,0,0,0,0,0,0,0,0,0,,,
319,4,2017-01-06,15,3,20,14,0,0,0,0,0,0,0,0,0,0,,,
320,7,2017-01-09,21,23,15,11,0,0,0,0,0,0,0,0,0,0,,,
321,7,2017-01-09,21,23,15,11,0,0,0,0,0,0,0,0,0,0,,,
322,7,2017-01-09,15,11,21,23,0,0,0,0,0,0,0,0,0,0,,,
323,4,2017-01-09,13,2,17,3,0,0,0,0,0,0,0,0,0,0,,,
324,4,2017-01-10,12,14,20,3,0,0,0,0,0,0,0,0,0,0,,,
325,5,2017-01-10,1,3,14,15,0,0,0,0,0,0,0,0,0,0,,,
326,4,2017-01-11,3,17,20,1,0,0,0,0,0,0,0,0,0,0,,,
327,4,2017-01-13,20,3,14,13,0,0,0,0,0,0,0,0,0,0,,,
328,4,2017-01-13,4,13,20,3,0,0,0,0,0,0,0,0,0,0,,,
329,4,2017-01-13,1,12,10,17,0,0,0,0,0,0,0,0,0,0,,,
330,4,2017-01-16,1,20,17,15,0,0,0,0,0,0,0,0,0,0,,,
331,4,2017-01-16,1,20,15,17,0,0,0,0,0,0,0,0,0,0,,,
332,4,2017-01-16,4,13,3,14,0,0,0,0,0,0,0,0,0,0,,,
333,4,2017-01-17,36,35,2,3,0,0,0,0,0,0,0,0,0,0,,,
334,4,2017-01-17,20,13,21,17,0,0,0,0,0,0,0,0,0,0,,,
335,1,2017-01-17,1,12,19,13,0,0,0,0,0,0,0,0,0,0,,,
336,1,2017-01-17,1,12,19,13,0,0,0,0,0,0,0,0,0,0,,,
337,4,2017-01-18,1,12,13,3,0,0,0,0,0,0,0,0,0,0,,,
338,4,2017-01-19,1,17,15,20,0,0,0,0,0,0,0,0,0,0,,,
339,1,2017-01-19,1,19,15,12,0,0,0,0,0,0,0,0,0,0,,,
340,1,2017-01-19,1,19,15,12,0,0,0,0,0,0,0,0,0,0,,,
341,4,2017-01-20,1,13,12,17,0,0,0,0,0,0,0,0,0,0,,,
342,4,2017-01-22,14,12,4,13,0,0,0,0,0,0,0,0,0,0,,,
343,1,2017-01-22,1,13,14,19,0,0,0,0,0,0,0,0,0,0,,,
344,4,2017-01-23,2,3,17,13,0,0,0,0,0,0,0,0,0,0,,,
345,4,2017-01-23,17,13,2,3,0,0,0,0,0,0,0,0,0,0,,,
346,4,2017-01-24,12,17,1,14,0,0,0,0,0,0,0,0,0,0,,,
347,4,2017-01-24,2,3,15,13,0,0,0,0,0,0,0,0,0,0,,,
348,4,2017-01-25,15,17,20,13,0,0,0,0,0,0,0,0,0,0,,,
349,4,2017-01-25,20,17,14,13,0,0,0,0,0,0,0,0,0,0,,,
350,4,2017-01-25,37,12,3,1,0,0,0,0,0,0,0,0,0,0,,,
351,4,2017-01-26,20,14,12,3,0,0,0,0,0,0,0,0,0,0,,,
352,4,2017-01-26,2,26,21,17,0,0,0,0,0,0,0,0,0,0,,,
353,5,2017-01-26,15,17,23,21,0,0,0,0,0,0,0,0,0,0,,,
354,5,2017-01-27,23,21,15,17,0,0,0,0,0,0,0,0,0,0,,,
355,5,2017-01-27,17,15,23,21,0,0,0,0,0,0,0,0,0,0,,,
356,4,2017-01-27,20,13,14,3,0,0,0,0,0,0,0,0,0,0,,,
357,4,2017-01-27,20,13,3,14,0,0,0,0,0,0,0,0,0,0,,,
358,4,2017-01-27,2,15,17,12,0,0,0,0,0,0,0,0,0,0,,,
359,4,2017-02-01,1,12,14,13,0,0,0,0,0,0,0,0,0,0,,,
360,4,2017-02-02,33,14,17,3,0,0,0,0,0,0,0,0,0,0,,,
361,1,2017-02-03,21,13,20,15,0,0,0,0,0,0,0,0,0,0,,,
362,4,2017-02-03,2,14,17,12,0,0,0,0,0,0,0,0,0,0,,,
363,4,2017-02-03,2,14,17,12,0,0,0,0,0,0,0,0,0,0,,,
364,4,2017-02-06,1,15,17,2,0,0,0,0,0,0,0,0,0,0,,,
365,4,2017-02-06,21,20,12,3,0,0,0,0,0,0,0,0,0,0,,,
366,4,2017-02-06,15,1,2,17,0,0,0,0,0,0,0,0,0,0,,,
367,4,2017-02-06,2,13,21,17,0,0,0,0,0,0,0,0,0,0,,,
368,4,2017-02-07,2,20,17,15,0,0,0,0,0,0,0,0,0,0,,,
369,9,2017-02-08,20,13,1,12,0,0,0,0,0,0,0,0,0,0,,,
370,4,2017-02-08,20,14,12,13,0,0,0,0,0,0,0,0,0,0,,,
371,4,2017-02-08,20,14,12,13,0,0,0,0,0,0,0,0,0,0,,,
372,4,2017-02-08,12,15,2,3,0,0,0,0,0,0,0,0,0,0,,,
373,4,2017-02-10,14,17,12,13,0,0,0,0,0,0,0,0,0,0,,,
374,4,2017-02-24,2,13,12,10,0,0,0,0,0,0,0,0,0,0,,,
375,4,2017-03-06,2,14,10,13,0,0,0,0,0,0,0,0,0,0,,,
376,4,2017-03-06,13,10,14,12,0,0,0,0,0,0,0,0,0,0,,,
377,4,2017-03-06,14,12,13,10,0,0,0,0,0,0,0,0,0,0,,,
378,4,2017-03-07,20,12,14,13,0,0,0,0,0,0,0,0,0,0,,,
379,4,2017-03-13,2,20,14,13,0,0,0,0,0,0,0,0,0,0,,,
380,4,2017-03-13,20,2,14,13,0,0,0,0,0,0,0,0,0,0,,,
381,1,2017-03-18,1,14,12,3,0,0,0,0,0,0,0,0,0,0,,,
382,4,2017-03-20,4,14,12,10,0,0,0,0,0,0,0,0,0,0,,,
383,4,2017-03-20,4,14,12,10,0,0,0,0,0,0,0,0,0,0,,,
384,5,2017-03-20,14,12,19,37,0,0,0,0,0,0,0,0,0,0,,,
385,4,2017-03-21,2,4,14,20,0,0,0,0,0,0,0,0,0,0,,,
386,5,2017-03-27,2,14,20,13,0,0,0,0,0,0,0,0,0,0,,,
387,5,2017-03-27,23,17,2,20,0,0,0,0,0,0,0,0,0,0,,,
388,5,2017-03-27,23,17,2,20,0,0,0,0,0,0,0,0,0,0,,,
389,4,2017-03-29,31,14,20,12,0,0,0,0,0,0,0,0,0,0,,,
390,4,2017-04-05,20,12,14,10,0,0,0,0,0,0,0,0,0,0,,,
391,4,2017-04-20,14,20,13,2,0,0,0,0,0,0,0,0,0,0,,,
392,4,2017-04-20,2,20,12,13,0,0,0,0,0,0,0,0,0,0,,,
393,4,2017-04-26,2,12,20,13,0,0,0,0,0,0,0,0,0,0,,,
394,4,2017-04-27,2,12,14,13,0,0,0,0,0,0,0,0,0,0,,,
395,4,2017-04-27,20,2,14,13,0,0,0,0,0,0,0,0,0,0,,,
396,4,2017-05-02,12,10,2,13,0,0,0,0,0,0,0,0,0,0,,,
397,4,2017-05-02,2,10,13,12,0,0,0,0,0,0,0,0,0,0,,,
398,4,2017-05-11,20,14,12,13,0,0,0,0,0,0,0,0,0,0,,,
399,9,2017-05-15,20,14,17,2,0,0,0,0,0,0,0,0,0,0,,,
400,4,2017-05-15,14,20,12,13,0,0,0,0,0,0,0,0,0,0,,,
401,4,2017-05-15,20,2,14,12,0,0,0,0,0,0,0,0,0,0,,,
402,4,2017-05-16,2,14,13,20,0,0,0,0,0,0,0,0,0,0,,,
403,4,2017-05-17,20,31,14,12,0,0,0,0,0,0,0,0,0,0,,,
404,4,2017-05-17,31,20,14,12,0,0,0,0,0,0,0,0,0,0,,,
405,4,2017-05-22,20,14,2,13,0,0,0,0,0,0,0,0,0,0,,,
406,4,2017-05-24,20,14,12,2,0,0,0,0,0,0,0,0,0,0,,,
407,4,2017-05-29,2,14,12,20,0,0,0,0,0,0,0,0,0,0,,,
408,4,2017-05-30,31,10,12,13,0,0,0,0,0,0,0,0,0,0,,,
409,4,2017-05-31,14,2,13,20,0,0,0,0,0,0,0,0,0,0,,,
410,4,2017-06-01,4,20,2,13,0,0,0,0,0,0,0,0,0,0,,,
411,4,2017-06-07,2,10,12,13,0,0,0,0,0,0,0,0,0,0,,,
412,4,2017-06-07,2,10,12,13,0,0,0,0,0,0,0,0,0,0,,,
413,4,2017-06-09,4,13,10,12,0,0,0,0,0,0,0,0,0,0,,,
414,4,2017-06-19,2,14,13,20,0,0,0,0,0,0,0,0,0,0,,,
415,4,2017-06-19,14,2,20,13,0,0,0,0,0,0,0,0,0,0,,,
416,4,2017-06-22,14,20,12,2,0,0,0,0,0,0,0,0,0,0,,,
418,4,2017-06-23,40,2,14,20,0,0,0,0,0,0,0,0,0,0,,,
419,1,2017-06-24,15,12,14,13,0,0,0,0,0,0,0,0,0,0,,,
420,5,2017-06-27,15,17,10,1,0,0,0,0,0,0,0,0,0,0,,,
421,5,2017-06-27,15,1,17,35,0,0,0,0,0,0,0,0,0,0,,,
422,5,2017-06-29,1,12,14,13,0,0,0,0,0,0,0,0,0,0,,,
423,4,2017-06-29,2,10,14,12,0,0,0,0,0,0,0,0,0,0,,,
424,1,2017-06-29,14,12,10,2,0,0,0,0,0,0,0,0,0,0,,,
425,8,2017-11-05,14,20,19,22,0,0,0,0,0,0,0,0,0,0,,,
426,7,2017-12-21,1,14,12,3,0,0,0,0,0,0,0,0,0,0,,,
427,7,2017-12-22,12,3,14,1,0,0,0,0,0,0,0,0,0,0,,,
